,Area Unit,ANZSOC Division,Year,Region,Victimisations
720,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
721,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
722,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
723,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
724,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
725,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
726,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
727,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
728,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
729,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
730,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
731,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
732,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
733,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
734,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
735,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
736,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
737,Picton.,Theft and Related Offences,2023,Marlborough Region,1
738,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
739,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
740,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
741,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
742,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
743,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
744,Picton.,Theft and Related Offences,2023,Marlborough Region,1
745,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
746,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
747,Picton.,Theft and Related Offences,2023,Marlborough Region,1
748,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
749,Marlborough Sounds Terrestrial.,Theft and Related Offences,2023,Marlborough Region,1
750,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
751,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
752,Picton.,Theft and Related Offences,2023,Marlborough Region,2
753,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
754,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
755,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
756,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
757,Picton.,Theft and Related Offences,2023,Marlborough Region,1
758,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
759,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
760,Picton.,Theft and Related Offences,2023,Marlborough Region,1
761,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
762,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
763,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
764,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
765,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
766,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
767,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
768,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
769,Picton.,Theft and Related Offences,2023,Marlborough Region,1
770,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
771,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
772,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
773,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
774,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
775,Picton.,Theft and Related Offences,2023,Marlborough Region,1
776,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
777,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
778,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
779,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
780,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
781,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
782,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
783,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
784,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
785,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
786,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
787,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
788,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
789,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
790,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
791,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
792,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
793,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
794,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
795,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
796,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
797,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
798,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
799,Waikawa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
800,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
801,Picton.,Theft and Related Offences,2023,Marlborough Region,1
802,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
803,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
804,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
805,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
806,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
807,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
808,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
809,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
810,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
811,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
812,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
813,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
814,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
815,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
816,Picton.,Theft and Related Offences,2023,Marlborough Region,1
817,Seddon.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
818,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
819,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
820,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
821,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
822,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
823,Havelock.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
824,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
825,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
826,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
827,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
828,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
829,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,2
830,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
831,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
832,Omaka.,Theft and Related Offences,2023,Marlborough Region,2
833,Omaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
834,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
835,Picton.,Theft and Related Offences,2023,Marlborough Region,2
836,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
837,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
838,Omaka.,Theft and Related Offences,2023,Marlborough Region,2
839,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
840,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
841,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
842,Omaka.,Theft and Related Offences,2023,Marlborough Region,2
843,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
844,Wairau North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
845,Omaka.,Theft and Related Offences,2023,Marlborough Region,4
846,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
847,Spring Creek-Grovetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
848,Spring Creek-Grovetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
849,Woodbourne.,Theft and Related Offences,2023,Marlborough Region,1
850,Omaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
851,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
852,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
853,Seddon.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
854,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
855,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
856,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
857,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,2
858,Wairau South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
859,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
860,Picton.,Theft and Related Offences,2023,Marlborough Region,1
861,Marlborough Sounds Terrestrial.,Acts Intended to Cause Injury,2023,Marlborough Region,1
862,Whitney.,Acts Intended to Cause Injury,2023,Marlborough Region,2
863,Woodbourne.,Acts Intended to Cause Injury,2023,Marlborough Region,1
864,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
865,Picton.,Theft and Related Offences,2023,Marlborough Region,1
866,Tuamarina.,Acts Intended to Cause Injury,2023,Marlborough Region,2
867,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
868,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
869,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
870,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
871,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
872,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
873,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
874,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
875,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
876,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
877,Havelock.,Theft and Related Offences,2023,Marlborough Region,1
878,Picton.,Theft and Related Offences,2023,Marlborough Region,1
879,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
880,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
881,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
882,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
883,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
884,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
885,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
886,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
887,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
888,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
889,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
890,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
891,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
892,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
893,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
894,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
895,Picton.,Theft and Related Offences,2023,Marlborough Region,1
896,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
897,Picton.,Theft and Related Offences,2023,Marlborough Region,1
898,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
899,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
900,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
901,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
902,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
903,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
904,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
905,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
906,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
907,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
908,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
909,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
910,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
911,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
912,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
913,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
914,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
915,Omaka.,Theft and Related Offences,2023,Marlborough Region,2
916,Mayfield.,Theft and Related Offences,2023,Marlborough Region,2
917,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
918,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,2
919,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
920,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
921,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
922,Picton.,Theft and Related Offences,2023,Marlborough Region,1
923,Renwick.,Theft and Related Offences,2023,Marlborough Region,1
924,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
925,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
926,Picton.,Theft and Related Offences,2023,Marlborough Region,1
927,Picton.,Theft and Related Offences,2023,Marlborough Region,1
928,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
929,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
930,Picton.,Theft and Related Offences,2023,Marlborough Region,1
931,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
932,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
933,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
934,Havelock.,Theft and Related Offences,2023,Marlborough Region,1
935,Picton.,Theft and Related Offences,2023,Marlborough Region,1
936,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
937,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
938,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
939,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
940,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
941,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
942,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
943,Picton.,Theft and Related Offences,2023,Marlborough Region,1
944,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
945,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
946,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
947,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
948,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
949,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
950,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
951,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
952,Picton.,Theft and Related Offences,2023,Marlborough Region,1
953,Picton.,Theft and Related Offences,2023,Marlborough Region,1
954,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
955,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
956,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
957,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
958,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
959,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
960,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
961,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
962,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
963,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
964,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
965,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
966,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
967,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
968,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
969,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
970,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
971,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
972,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
973,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
974,Blenheim Central.,Acts Intended to Cause Injury,2023,Marlborough Region,1
975,Picton.,"Abduction, Harassment and Other Related Offences Against a Person",2023,Marlborough Region,1
976,Blenheim Central.,"Abduction, Harassment and Other Related Offences Against a Person",2023,Marlborough Region,1
977,Blenheim Central.,"Abduction, Harassment and Other Related Offences Against a Person",2023,Marlborough Region,1
978,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
979,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
980,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
981,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
982,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
983,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,2
984,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
985,Weld Pass.,Theft and Related Offences,2023,Marlborough Region,1
986,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
987,Wairau South.,Theft and Related Offences,2023,Marlborough Region,1
988,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
989,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
990,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
991,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
992,Picton.,Theft and Related Offences,2023,Marlborough Region,1
993,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
994,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
995,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
996,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
997,Omaka.,Theft and Related Offences,2023,Marlborough Region,2
998,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
999,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1000,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1001,Omaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1002,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1003,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1004,Weld Pass.,"Robbery, Extortion and Related Offences",2023,Marlborough Region,1
1005,Redwoodtown.,Theft and Related Offences,2023,Marlborough Region,1
1006,Renwick.,Theft and Related Offences,2023,Marlborough Region,1
1007,Renwick.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1008,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1009,Renwick.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1010,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1011,Wairau North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1012,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1013,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1014,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,2
1015,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1016,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1017,Renwick.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1018,Fairhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1019,Whitney.,Theft and Related Offences,2023,Marlborough Region,1
1020,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1021,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1022,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1023,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1024,Havelock.,Theft and Related Offences,2023,Marlborough Region,1
1025,Whitney.,Theft and Related Offences,2023,Marlborough Region,1
1026,Omaka.,Theft and Related Offences,2023,Marlborough Region,3
1027,Mayfield.,Theft and Related Offences,2023,Marlborough Region,1
1028,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1029,Omaka.,Theft and Related Offences,2023,Marlborough Region,1
1030,Whitney.,Theft and Related Offences,2023,Marlborough Region,1
1031,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1032,Blenheim Central.,Theft and Related Offences,2023,Marlborough Region,1
1033,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1034,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1035,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1036,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1037,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1038,Witherlea.,Theft and Related Offences,2023,Marlborough Region,1
1039,Whitney.,Theft and Related Offences,2023,Marlborough Region,1
1040,Omaka.,Theft and Related Offences,2023,Marlborough Region,3
1041,Ward.,Theft and Related Offences,2023,Marlborough Region,1
1042,Rapaura.,Theft and Related Offences,2023,Marlborough Region,1
1043,Tuamarina.,Theft and Related Offences,2023,Marlborough Region,1
1044,Spring Creek-Grovetown.,Theft and Related Offences,2023,Marlborough Region,1
1045,Tuamarina.,Theft and Related Offences,2023,Marlborough Region,1
1046,Springlands.,Theft and Related Offences,2023,Marlborough Region,1
1047,Wairau South.,Theft and Related Offences,2023,Marlborough Region,1
1048,Spring Creek-Grovetown.,Theft and Related Offences,2023,Marlborough Region,1
1049,Spring Creek-Grovetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1050,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1051,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1052,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1053,Whitney.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1054,Marlborough Sounds Terrestrial.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1055,Springlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1056,Springlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1057,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1058,Renwick.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1059,Rapaura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1060,Waikawa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1061,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1062,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1063,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1064,Springlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1065,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1066,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1067,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1068,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1069,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1070,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1071,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1072,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1073,Renwick.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1074,Spring Creek-Grovetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1075,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1076,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1077,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1078,Spring Creek-Grovetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1079,Renwick.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1080,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1081,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1082,Seddon.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1083,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1084,Omaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1085,Redwoodtown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1086,Spring Creek-Grovetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1087,Spring Creek-Grovetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1088,Springlands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1089,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1090,Witherlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1091,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1092,Blenheim Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
1093,Mayfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Marlborough Region,1
