,Area Unit,ANZSOC Division,Year,Region,Victimisations
359,Hokitika Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
360,Buller Coalfields.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
361,South Beach-Camerons.,Theft and Related Offences,2023,West Coast Region,1
362,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
363,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
364,Nelson Creek-Ngahere.,Theft and Related Offences,2023,West Coast Region,1
365,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
366,Buller Coalfields.,Theft and Related Offences,2023,West Coast Region,1
367,Karamea.,Theft and Related Offences,2023,West Coast Region,1
368,Mawheraiti.,Theft and Related Offences,2023,West Coast Region,1
369,Buller Coalfields.,Theft and Related Offences,2023,West Coast Region,1
370,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
371,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
372,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
373,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
374,Buller Coalfields.,Theft and Related Offences,2023,West Coast Region,1
375,Kaiata.,Theft and Related Offences,2023,West Coast Region,1
376,Lake Brunner.,Theft and Related Offences,2023,West Coast Region,1
377,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
378,Cobden.,Theft and Related Offences,2023,West Coast Region,1
379,Taramakau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
380,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
381,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
382,Barrytown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
383,Karoro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
384,Waimea-Arahura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
385,Westport Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
386,Otira.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
387,Waimea-Arahura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
388,South Beach-Camerons.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
389,Kumara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
390,Orowaiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
391,Westport Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
392,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
393,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
394,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
395,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
396,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
397,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
398,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
399,Westport Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
400,Cobden.,Acts Intended to Cause Injury,2023,West Coast Region,1
401,Hokitika Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
402,Greymouth South.,Acts Intended to Cause Injury,2023,West Coast Region,2
403,Dobson.,Theft and Related Offences,2023,West Coast Region,1
404,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
405,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
406,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
407,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
408,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
409,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
410,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
411,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
412,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
413,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
414,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
415,Karoro.,Theft and Related Offences,2023,West Coast Region,1
416,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
417,Hokitika Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
418,Marsden-Hohonu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
419,Waimea-Arahura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
420,Blaketown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
421,Orowaiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
422,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
423,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
424,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
425,Orowaiti.,Theft and Related Offences,2023,West Coast Region,1
426,Mawheraiti.,Theft and Related Offences,2023,West Coast Region,1
427,Hokitika Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
428,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
429,Hokitika Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
430,Westport Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
431,Cobden.,Acts Intended to Cause Injury,2023,West Coast Region,1
432,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
433,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
434,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
435,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
436,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
437,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
438,Dobson.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
439,Arnold Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
440,Harihari.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
441,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
442,Maruia.,Theft and Related Offences,2023,West Coast Region,1
443,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
444,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
445,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
446,Charleston.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
447,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
448,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
449,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
450,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
451,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
452,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
453,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
454,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
455,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
456,Arnold Valley.,Theft and Related Offences,2023,West Coast Region,1
457,Reefton.,Theft and Related Offences,2023,West Coast Region,1
458,Reefton.,Theft and Related Offences,2023,West Coast Region,1
459,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
460,Reefton.,Theft and Related Offences,2023,West Coast Region,1
461,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
462,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
463,Atarau.,Theft and Related Offences,2023,West Coast Region,1
464,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
465,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
466,Westport Rural.,Theft and Related Offences,2023,West Coast Region,2
467,Otira.,Theft and Related Offences,2023,West Coast Region,1
468,Greymouth Rural.,Theft and Related Offences,2023,West Coast Region,1
469,Westport Rural.,Theft and Related Offences,2023,West Coast Region,2
470,Westport Rural.,Theft and Related Offences,2023,West Coast Region,1
471,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
472,Harihari.,Acts Intended to Cause Injury,2023,West Coast Region,1
473,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
474,Hokitika Urban.,Acts Intended to Cause Injury,2023,West Coast Region,2
475,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
476,Granity.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
477,Kaiata.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
478,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
479,Ross.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
480,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
481,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
482,Cobden.,Theft and Related Offences,2023,West Coast Region,1
483,Blackball.,Theft and Related Offences,2023,West Coast Region,1
484,Blaketown.,Theft and Related Offences,2023,West Coast Region,1
485,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
486,Blackball.,Theft and Related Offences,2023,West Coast Region,1
487,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
488,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
489,Karoro.,Theft and Related Offences,2023,West Coast Region,1
490,Westport Rural.,Theft and Related Offences,2023,West Coast Region,1
491,Westport Rural.,Theft and Related Offences,2023,West Coast Region,1
492,Kaniere.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
493,Karangarua.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
494,Charleston.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
495,Reefton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
496,Waitaha.,Theft and Related Offences,2023,West Coast Region,1
497,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
498,Karoro.,Theft and Related Offences,2023,West Coast Region,1
499,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
500,South Beach-Camerons.,Theft and Related Offences,2023,West Coast Region,1
501,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
502,Westport Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
503,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
504,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
505,Maruia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
506,Reefton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
507,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
508,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
509,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
510,Waimea-Arahura.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
511,Hokitika Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
512,Westport Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
513,Westport Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
514,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
515,Karamea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
516,Mokihinui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
517,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
518,Greymouth South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
519,Runanga-Rapahoe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
520,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
521,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
522,Inangahua Valley.,Theft and Related Offences,2023,West Coast Region,1
523,Westport Rural.,Theft and Related Offences,2023,West Coast Region,2
524,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,2
525,Greymouth South.,Acts Intended to Cause Injury,2023,West Coast Region,1
526,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
527,Greymouth South.,Acts Intended to Cause Injury,2023,West Coast Region,1
528,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
529,Westport Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
530,Orowaiti.,Acts Intended to Cause Injury,2023,West Coast Region,1
531,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
532,Karamea.,Theft and Related Offences,2023,West Coast Region,1
533,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
534,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
535,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
536,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
537,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
538,Hector-Ngakawau.,Theft and Related Offences,2023,West Coast Region,1
539,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
540,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
541,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
542,Dobson.,Theft and Related Offences,2023,West Coast Region,1
543,Greymouth South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
544,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
545,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
546,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
547,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
548,Charleston.,Acts Intended to Cause Injury,2023,West Coast Region,1
549,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
550,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
551,Lake Brunner.,"Robbery, Extortion and Related Offences",2023,West Coast Region,1
552,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
553,Kumara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
554,Otira.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
555,Inangahua Junction.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
556,South Beach-Camerons.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
557,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
558,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
559,Maruia.,Theft and Related Offences,2023,West Coast Region,1
560,Hector-Ngakawau.,Theft and Related Offences,2023,West Coast Region,1
561,Cobden.,Theft and Related Offences,2023,West Coast Region,1
562,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
563,Maruia.,Theft and Related Offences,2023,West Coast Region,1
564,Dobson.,Theft and Related Offences,2023,West Coast Region,1
565,Inangahua Valley.,Theft and Related Offences,2023,West Coast Region,1
566,Blaketown.,Theft and Related Offences,2023,West Coast Region,1
567,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
568,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
569,Maruia.,Theft and Related Offences,2023,West Coast Region,1
570,Maruia.,Theft and Related Offences,2023,West Coast Region,1
571,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
572,Karoro.,Acts Intended to Cause Injury,2023,West Coast Region,1
573,Cobden.,Acts Intended to Cause Injury,2023,West Coast Region,1
574,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
575,Orowaiti.,Acts Intended to Cause Injury,2023,West Coast Region,1
576,Cobden.,Acts Intended to Cause Injury,2023,West Coast Region,1
577,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
578,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
579,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
580,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
581,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
582,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
583,Fox Glacier.,Theft and Related Offences,2023,West Coast Region,1
584,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
585,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
586,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
587,Kaniere.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
588,Mokihinui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
589,Westport Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
590,Franz Josef.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
591,Hokitika Urban.,"Robbery, Extortion and Related Offences",2023,West Coast Region,1
592,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
593,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
594,Dobson.,Theft and Related Offences,2023,West Coast Region,1
595,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
596,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
597,Hokitika Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
598,Waitaha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
599,Westport Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
600,Harihari.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
601,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
602,Hokitika Valley.,Theft and Related Offences,2023,West Coast Region,1
603,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
604,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
605,Inangahua Junction.,Theft and Related Offences,2023,West Coast Region,1
606,Blaketown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
607,Reefton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
608,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
609,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
610,Barrytown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
611,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
612,South Beach-Camerons.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
613,Inangahua Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
614,Greymouth Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,2
615,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
616,Karamea.,Acts Intended to Cause Injury,2023,West Coast Region,1
617,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
618,Marsden-Hohonu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
619,Otira.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
620,Hokitika Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
621,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
622,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
623,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
624,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
625,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
626,Westport Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
627,Lake Brunner.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
628,Marsden-Hohonu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
629,Point Elizabeth.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
630,Charleston.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,2
631,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
632,Cobden.,Acts Intended to Cause Injury,2023,West Coast Region,1
633,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
634,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
635,Runanga-Rapahoe.,Acts Intended to Cause Injury,2023,West Coast Region,2
636,Greymouth Central.,Acts Intended to Cause Injury,2023,West Coast Region,1
637,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
638,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
639,Reefton.,Theft and Related Offences,2023,West Coast Region,1
640,Inangahua Valley.,Theft and Related Offences,2023,West Coast Region,1
641,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
642,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,2
643,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
644,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
645,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
646,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
647,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
648,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
649,Westport Rural.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
650,Karoro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
651,Blaketown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
652,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
653,Buller Coalfields.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
654,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
655,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
656,Orowaiti.,Theft and Related Offences,2023,West Coast Region,2
657,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
658,Arnold Valley.,Theft and Related Offences,2023,West Coast Region,1
659,Hokitika Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
660,Mawheraiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
661,Cobden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
662,Buller Coalfields.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
663,Blackball.,Theft and Related Offences,2023,West Coast Region,1
664,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
665,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
666,Mawheraiti.,Theft and Related Offences,2023,West Coast Region,1
667,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
668,Nelson Creek-Ngahere.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
669,Orowaiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
670,Marsden-Hohonu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
671,Runanga-Rapahoe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
672,Dobson.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
673,Westport Urban.,Acts Intended to Cause Injury,2023,West Coast Region,2
674,Harihari.,Acts Intended to Cause Injury,2023,West Coast Region,1
675,Karamea.,Acts Intended to Cause Injury,2023,West Coast Region,1
676,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
677,Hokitika Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
678,Hokitika Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
679,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
680,Inangahua Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
681,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
682,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
683,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
684,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
685,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
686,Inangahua Junction.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
687,Reefton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
688,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
689,Hokitika Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
690,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
691,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
692,Otira.,Theft and Related Offences,2023,West Coast Region,1
693,Charleston.,Theft and Related Offences,2023,West Coast Region,1
694,Orowaiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
695,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
696,Westport Urban.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
697,Waitaha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
698,Whataroa.,Theft and Related Offences,2023,West Coast Region,1
699,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
700,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
701,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
702,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
703,Westport Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
704,Franz Josef.,Acts Intended to Cause Injury,2023,West Coast Region,1
705,Westport Urban.,Acts Intended to Cause Injury,2023,West Coast Region,1
706,Greymouth South.,Acts Intended to Cause Injury,2023,West Coast Region,1
707,Haupiri.,Acts Intended to Cause Injury,2023,West Coast Region,1
708,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
709,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
710,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
711,Maruia.,Theft and Related Offences,2023,West Coast Region,1
712,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
713,Hokitika Urban.,Theft and Related Offences,2023,West Coast Region,1
714,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
715,Reefton.,Theft and Related Offences,2023,West Coast Region,1
716,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
717,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
718,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
719,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
720,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
721,Greymouth South.,Theft and Related Offences,2023,West Coast Region,1
722,Westport Urban.,Theft and Related Offences,2023,West Coast Region,1
723,Greymouth Central.,Theft and Related Offences,2023,West Coast Region,1
724,Whataroa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,West Coast Region,1
